Date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,United States not seasonaly adjusted,United States seasonaly adjusted
1982-11-30,77.541184478,53.656158091,60.2595532,57.548481813,42.607839978,44.436805114,42.240960714,39.047219515,42.736321446,59.48998559,47.560013437,48.669376496,49.610033517,55.122676806,39.89696415,48.794238986,57.834176829,49.887486884,69.825649806,28.98115732,46.663695527,38.826019893,32.894422321,46.21805607,50.551677943,59.215694467,47.611321267,46.266493175,56.033581496,54.278443502,39.526364537,38.234682698,58.020199289,63.030019035,36.249956511,47.911344063,83.095239111,42.184985024,46.113351928,35.382396817,48.554811416,50.441229294,51.644575402,70.877282753,48.715647348,46.825854908,43.359064728,36.786451944,44.798018452,55.189450942,66.834271196,45.392650192,45.177532663319
1982-10-31,77.18209304,53.471668055,59.928238283,56.936391287,42.445296145,44.205230715,42.16222245,39.212023489,42.447568381,59.860027805,47.22993996,48.716773041,49.622760174,54.771292458,40.502575148,48.156765809,57.787331407,49.780886581,69.861177477,28.864034195,46.635824768,38.660710938,33.468243795,46.176164304,50.476105357,59.113514267,47.516025052,45.908960692,55.111029765,54.355774653,39.693716483,38.042473687,58.065883064,63.186944494,35.909488341,47.833493674,83.361142495,41.961399932,46.059881517,34.938261352,48.668498222,50.188903201,51.646325814,70.838637986,48.180092387,46.251936654,43.06461939,36.155073991,43.856614537,54.390621146,66.990660624,45.248152675,44.931200968528
1982-09-30,76.942194552,53.383330907,59.581614262,56.477753206,42.348850396,43.900228961,42.086913813,39.445362882,42.199140225,59.90644513,47.155550605,48.665089752,49.83414356,54.374572372,41.126545658,48.136635734,57.626327517,49.691741696,70.200248836,28.744532608,46.669136735,38.571455783,35.110811402,46.116618019,50.485769517,59.130965266,47.497964775,45.527902588,54.411597803,54.402776233,39.834256574,37.996766394,58.134306437,63.308676339,35.644472483,47.474373286,83.092455203,41.662994676,46.161120031,34.612007769,49.158566306,49.809656576,51.576782056,70.293143658,47.763315005,45.67129796,42.720635943,35.865517822,42.974341369,53.956819693,67.235683199,45.169037908,44.784419886358
1982-08-31,76.735442578,53.373824091,59.136013884,56.216824012,42.320957133,43.590802338,42.011198508,39.726158904,41.988953909,59.517637249,47.372967101,48.336116526,50.234829556,54.034819333,41.768389427,48.665005449,57.366428328,49.614686121,70.614494535,28.621920485,46.7093652,38.567025905,36.679442353,46.050179848,50.43831481,59.142159828,47.571270977,45.379698682,54.046133923,54.411872953,39.875273182,38.036818514,58.118660002,63.389216356,35.486548596,46.76858201,82.509151389,41.355843512,46.309038176,34.404406642,49.632577819,49.346714483,51.456760076,69.520623733,47.504541044,45.110199945,42.356592759,36.162537394,42.574456153,53.95063427,67.520572921,45.138716809,44.719919878983
1982-07-31,76.454338786,53.310864056,58.576921807,56.161501626,42.51376878,43.31295535,41.938686597,40.02183975,41.823886073,58.823642487,47.711920679,47.60519725,50.735648842,53.826229882,42.067105427,49.351043537,57.138646796,49.52205978,70.899377857,28.444492724,46.687788377,38.703519501,37.783554949,45.983076472,50.249840967,58.981363098,47.730761778,45.56064997,54.06745749,54.390325729,39.786976342,38.109049425,57.944933857,63.326359969,35.347086565,45.81430278,81.846302021,41.093281046,46.329580436,34.297113513,49.957754178,48.840218897,51.270700185,68.916527957,47.312433421,44.680950992,42.01251739,37.009716884,42.735919525,54.338928053,67.806096588,45.161627163,44.718746565068
1982-06-30,76.031582457,53.142581903,57.966051073,56.300103456,42.912871164,43.072309918,41.879002781,40.257882647,41.705541551,58.206010597,47.98396416,46.417529824,51.190409136,53.731040269,41.930187024,49.904932224,57.081484893,49.33566153,71.00838641,28.231145613,46.648720566,38.994376555,38.478474067,45.968426764,49.996749574,58.500841844,47.954028907,45.909489577,54.451084981,54.331219306,39.572693516,38.139900842,57.660854504,63.069119583,35.104626014,45.218318657,81.070711033,40.839317246,46.172358136,34.287193706,50.166397301,48.327221408,51.06546405,68.767492656,47.136784526,44.458327242,41.713626816,38.040791296,43.046021875,55.053216033,68.039206096,45.226508706,44.828662986272
1982-05-31,75.464512788,52.936101607,57.367340404,56.427284413,43.204237686,42.854865316,41.865930234,40.358629888,41.593278835,57.788648771,48.059426825,44.748697854,51.475370175,53.667030388,41.659702967,50.206168901,57.219212307,49.002206415,70.9622157,28.033240834,46.734577752,39.389311256,38.950696947,46.095706836,49.782532741,57.652691349,48.219305916,46.157867548,55.137664103,54.224349967,39.267568238,38.090991695,57.334218332,62.708091828,34.701086039,45.415797824,80.300184469,40.528710099,45.869828596,34.352089653,50.325692736,47.846687763,50.887783639,68.990123242,46.956054595,44.441889266,41.47152191,38.916606082,43.124408848,56.032321542,68.186956273,45.258706082,44.970722665941
1982-04-30,74.797228262,52.720900584,56.838008343,56.31992349,43.1689239,42.650773404,41.910959018,40.315161533,41.450560052,57.451212462,47.85663877,42.610693791,51.554255227,53.58132925,41.510413621,50.32728798,57.536860154,48.552120039,70.741838011,27.877066432,46.993160382,39.822719919,39.33731238,46.363702716,49.616628389,56.488018432,48.517538306,46.083347491,56.057202962,54.034850895,38.90892659,37.999751376,56.98095951,62.380286177,34.182695218,46.082581429,79.664513273,40.141927938,45.524999831,34.441708018,50.444911113,47.433270654,50.73927861,69.181948176,46.764455695,44.626124218,41.296099762,39.471011191,42.819783295,57.218819815,68.262411123,45.187003291,44.991591176645
1982-03-31,74.068161054,52.479115656,56.469592378,56.088304699,42.9591023,42.441657465,41.978631831,40.156654388,41.263046234,57.274176411,47.46195989,40.051492167,51.508566152,53.494858487,41.543867473,50.456462779,58.014232671,48.066319768,70.403747331,27.786983773,47.31581977,40.237647675,39.695573017,46.653096008,49.454100899,55.138146435,48.860869382,45.620755799,57.125051764,53.738565494,38.518730764,37.91086636,56.623805496,62.143969903,33.728612109,46.663164747,79.104394273,39.707970807,45.236802197,34.523310457,50.529587984,47.111850578,50.618324789,69.077551441,46.586083141,44.98253212,41.1901464,39.649890002,42.016006649,58.561063336,68.258808597,45.046821275,44.951116128994
1982-02-28,73.271508299,52.250271904,56.341468906,55.937150986,42.80033114,42.230089313,42.052788501,39.927512904,41.037868406,57.237768476,47.071455658,37.192417545,51.46064206,53.439727866,41.708453739,50.698971608,58.564860491,47.642905501,70.059099288,27.765937336,47.594224746,40.587267989,40.015779137,46.836636652,49.271550239,53.787043197,49.251500303,44.89776386,58.251555319,53.368528085,38.127810157,37.830964625,56.305738493,61.973792955,33.510979618,47.006977648,78.611714167,39.271211519,45.044596729,34.583666133,50.572493498,46.892580436,50.515923924,68.682152298,46.482420579,45.435434515,41.146265049,39.542795331,40.82668126,60.007154128,68.16642899,44.91230781,44.876391804549
1982-01-31,72.37429746,52.193666846,56.471868961,55.914679997,42.749081249,42.021490089,42.162069673,39.745128694,40.79532418,56.969304924,46.807301643,34.318393559,51.46185634,53.386014804,41.952459025,51.005405922,59.038848701,47.378220663,69.749597133,27.750814487,47.752193045,40.84507939,40.234004304,46.862408965,49.066692455,52.639460944,49.66510141,44.168289955,59.351237219,52.986302682,37.776538558,37.734684907,56.085629711,61.816620374,33.544369794,47.19278803,78.281427815,38.862374871,44.95286389,34.626101751,50.496361546,46.777889271,50.465040055,68.084823101,46.542296138,45.861464249,41.153009932,39.36201298,39.669050171,61.499958117,68.006258555,44.803384071,44.752908985149
1981-12-31,71.357222073,52.423205964,56.864087692,55.959031379,42.837026423,41.812746649,42.330608296,39.725792379,40.555044666,56.333731001,46.626583197,31.839396706,51.479130811,53.271257293,42.236360574,51.251324181,59.239135492,47.313308566,69.493357458,27.68037593,47.738114043,40.991040326,40.266229634,46.759051149,48.914245814,51.911876737,50.068735598,43.665961236,60.332263104,52.64681862,37.497462734,37.581881241,55.968733643,61.622514925,33.765903177,47.373539907,78.092823391,38.547939756,44.916271774,34.65547216,50.294901503,46.771444644,50.497315377,67.339410595,46.780621247,46.179320306,41.199346063,39.27384003,39.095402237,62.976427664,67.829354009,44.735483342,44.625868556643
1981-11-30,70.230364169,52.845082696,57.507139948,56.054724571,43.029893969,41.639840649,42.539037216,39.838724393,40.366429206,55.544862347,46.389533602,30.327964613,51.443344805,53.055252833,42.518252477,51.347950028,59.072243105,47.404029301,69.268775303,27.551270564,47.547489949,40.997504976,40.1028031,46.572475282,48.922726992,51.87053326,50.446278559,43.512503795,61.102950969,52.374660805,37.286792248,37.402186221,55.894777179,61.413195107,34.083750723,47.617151872,77.878505073,38.46073318,44.915505235,34.667516981,50.075332591,46.870106523,50.574933614,66.542559532,47.113900092,46.337384132,41.27413301,39.30901156,39.499673025,64.36722792,67.687472393,44.721345922,44.509409663046
1981-10-31,69.02059618,53.231240946,58.285816226,56.173942213,43.121099922,41.48467026,42.737892958,40.034654547,40.339262037,54.684358796,46.014046014,30.744172815,51.308104422,52.756267397,42.740233375,51.327099652,58.646704454,47.545098282,69.026030341,27.435479673,47.193247017,40.843275907,39.909670896,46.33873507,49.123833507,52.696174646,50.79804018,43.622656214,61.613236951,52.155888954,37.120025269,37.301656294,55.753789209,61.243485429,34.34423515,47.80690344,77.459943632,38.694692299,45.118137823,34.662435322,49.904234405,47.059092927,50.64863169,65.832271622,47.449826668,46.262671097,41.372579359,39.423045022,40.804360197,65.603039381,67.592144123,44.722425463,44.409156317054
1981-09-30,67.762882817,53.375070896,59.024674485,56.158405062,42.99631503,41.235167226,42.864955058,40.320407148,40.529538901,53.670741922,45.53868406,33.168363982,51.095470901,52.44965414,42.921172287,51.277465011,58.155950056,47.63392962,68.797158626,27.413892329,46.763551148,40.53872649,39.908242877,46.052703422,49.465937246,54.321468854,51.124420279,43.783120788,61.851761253,51.993452795,37.005498631,37.330129394,55.472996526,61.105008596,34.388276701,47.90654846,76.708863246,39.192533053,45.625840267,34.640624148,49.748517541,47.32184263,50.694761881,65.295347067,47.70117647,46.077304611,41.502642611,39.548169263,42.515046673,66.635950784,67.497726804,44.693602424,44.313032730955
1981-08-31,66.492924528,53.184945855,59.623487262,55.944204028,42.810765246,40.822142975,42.813078784,40.68115571,40.825849787,52.940255314,45.078359747,36.640569,50.941943987,52.212710486,43.130084316,51.199078921,57.706900183,47.659763118,68.622642755,27.449437778,46.391821429,40.143388481,40.042244787,45.673422704,49.806917185,56.401749863,51.409002636,43.896784835,61.833587713,51.915407861,36.958608899,37.402676867,55.073392678,60.934360307,34.146911513,47.971635692,75.623297431,39.8194803,46.177938561,34.607601561,49.550187395,47.643877178,50.690589595,64.843283303,47.837420014,45.930687895,41.672164841,39.583112437,44.094577541,67.457758954,67.305584153,44.642279306,44.228088254667
1981-07-31,65.238660466,52.700203221,60.055452827,55.708645429,42.620355417,40.335217847,42.498191436,41.051626839,41.068540455,53.016581986,44.756694378,40.372369863,51.004060029,52.086911195,43.330056827,51.1128714,57.278895501,47.69897046,68.375315547,27.438892043,46.092377605,39.733707751,40.059091883,45.23313673,50.067534995,58.436423535,51.602085807,43.965422768,61.623161628,51.909628538,36.953935108,37.413728004,54.581486308,60.676299435,33.648582899,47.971236195,74.357616729,40.476057387,46.47261279,34.576497498,49.267501381,48.012435723,50.593240193,64.371473343,47.833923989,45.773660964,41.878837665,39.457427021,45.215586948,68.061386267,66.905051336,44.563110629,44.126099451338
1981-06-30,64.021086344,52.052977758,60.301589365,55.573857156,42.226575014,39.920758398,41.978341597,41.359263235,41.158808825,53.554008927,44.608692116,43.775778593,51.288378227,52.061730772,43.525366291,51.083757153,56.863417465,47.818237973,67.873873364,27.317921725,45.789095044,39.353388417,39.861688345,44.842166055,50.287312081,60.010113289,51.661753706,43.968816671,61.328462927,51.913875778,36.955608811,37.349689848,53.988345132,60.301555534,33.10783221,47.899674836,73.147158093,41.067298212,46.387838363,34.554222692,48.889074048,48.416437579,50.333685759,64.133511893,47.629477825,45.474874866,42.11675391,39.086051089,45.778182812,68.443514448,66.236707747,44.401376565,44.010789240917
1981-05-31,62.840199715,51.361959711,60.354865402,55.407824233,41.662293165,39.595976976,41.404731778,41.599860335,41.084503664,54.033467495,44.552652569,46.483669834,51.697644381,52.107363238,43.686580568,51.067522205,56.454087576,47.976178044,67.145043647,27.064634388,45.519291712,39.004329644,39.540542653,44.573826392,50.445451687,60.921499509,51.593655955,43.879684762,61.042380034,51.866728836,36.949321937,37.208525151,53.327622846,59.784644504,32.775597219,47.886386163,72.167657525,41.498363699,46.046034069,34.539847128,48.449297446,48.851233482,49.848237868,64.214037754,47.232083664,45.089085488,42.362712318,38.461923363,45.880721345,68.653750734,65.427348845,44.166613303,43.885578807789
1981-04-30,61.68308377,50.798577001,60.257816773,55.118042477,41.236736291,39.340848953,40.880417235,41.653722423,40.917522641,53.90860887,44.441303052,48.413250112,52.130743754,52.204621634,43.448747589,51.002360706,56.028260612,48.077851792,66.323438193,26.704867772,45.382215499,38.674530736,39.254662664,44.413781344,50.508727007,61.201606932,51.422993322,43.743846453,60.792583684,51.757468797,36.928177722,36.98576996,52.726675449,59.186319194,32.64201781,47.925833914,71.476007444,41.762040482,45.70327333,34.519321544,47.95666472,49.313793745,49.168746008,63.865132313,46.7255059,44.902255176,42.592772154,37.792206439,45.736526342,68.749856402,64.721432481,43.899079316,43.70923685407
1981-03-31,60.554797577,50.543904806,60.057095691,54.804903382,40.981187551,39.240743879,40.429881573,41.415378897,40.744751002,53.291673152,44.188046591,49.717712838,52.486990884,52.330729737,42.809760395,50.906036995,55.665651023,48.121300561,65.508046949,26.296897329,45.348203329,38.365690358,39.044629925,44.349357287,50.53013098,61.004985876,51.184246766,43.6834342,60.584867798,51.638080243,36.88731524,36.710408129,52.350401008,58.62725997,32.497851332,47.933917668,71.110652303,41.914206732,45.410607084,34.459393693,47.404892492,49.793529167,48.452653454,62.934174593,46.229474205,45.003211077,42.794764212,37.368103229,45.517548108,68.746431588,64.205931458,43.628121891,43.535430856702
1981-02-28,59.468489111,50.675583755,59.787101505,54.549571707,40.695895437,39.340996318,40.067866241,41.014187805,40.642206145,52.919612216,43.861727087,50.582462711,52.7311409,52.480868859,42.248095584,50.800444844,55.522275917,48.148315676,64.786208996,25.917053223,45.325897443,38.108488545,38.846401466,44.385955524,50.564152888,60.505195565,50.9294366,43.757522918,60.457574837,51.536929902,36.846988585,36.434985943,52.282806418,58.179660737,32.237200995,47.963397027,71.052687669,42.025490677,45.114225538,34.361349366,46.84646315,50.267947719,47.88906674,62.114014347,45.831467535,45.137257338,42.948905172,37.331353019,45.302367789,68.620605069,63.829191005,43.393870272,43.359168457024
1981-01-31,58.437021713,51.161323055,59.479233301,54.391025064,40.294459104,39.487611103,39.789967363,40.672795425,40.65654932,52.859258709,43.581630735,51.166466418,52.919120637,52.657898688,41.938040023,50.695636129,55.62345871,48.175457039,64.246834208,25.636525418,45.246648319,37.949184497,38.732091708,44.481935197,50.597652933,59.851125646,50.682281,43.895200429,60.44945207,51.434878932,36.842979346,36.22167237,52.433429029,57.851379165,31.954379785,48.006170497,71.153423315,42.150555149,44.839804341,34.270503756,46.428509721,50.701184596,47.564450053,61.650925652,45.595409105,45.079075892,43.028739311,37.59800143,45.146434825,68.328461219,63.529624981,43.202624613,43.153953056565
